measured_at;28;29;30;36;37;38;39;40;41;42;43;73;74;76;116;149;150;151;152;157;196;197;198;199;200;201;213;222;225;231;233;234;235;237;238;270;271;295;298;301;302;303;304;305;307;308;346;347;348;378;380;385;387;390;391;393;394;395;396;397;398;399;400;401;402;403;404;405;447;450;459;460;466;468;469;538;541;542;561;570;573;577;580;581;582;583;585;586;622;623;624;625;626;657;658;659;682;691;692;693;694;695;697;698;705;706;707;708;709;738;740;741
2024-10-01T00:00:00.000Z;3527,518575;121,0902272;561,791521;312,0734674;142,3212811;467,0485823;142,8076986;140,8561017;495,5975852;124,4387914;415,0322423;495,9242114;3353,516432;612,1375673;626,2082981;575,2965874;3894,560027;119,9945155;1209,029916;136,2076397;151,6992768;463,2219173;1899,682997;143,2553256;493,3234414;121,1110798;476,0106252;364,1906289;281,8783014;130,1110061;1879,136175;124,0636348;626,9453724;80,19593109;495,6762006;133,5366807;515,813855;223,9833646;127,3082135;130,0899348;546,7781135;3605,421586;116,4502493;1170,379554;99,29947729;469,6361737;141,5609224;137,0074372;499,5407957;3774,995408;589,1905817;408,6631605;396,9254337;278,485667;2231,943883;273,1781511;2403,904029;1933,237184;146,8630279;436,2829225;150,5733981;434,8826647;2042,130411;145,1110276;475,6329177;1938,674389;125,1062877;423,1568282;135,5269909;129,0109538;150,7477481;459,1144173;404,5134336;127,9036784;579,6568919;257,4036632;113,8936453;540,0634404;399,3631765;368,8189679;216,9811732;569,1715732;575,2564636;1799,781353;116,8309263;607,5485063;76,66876688;468,586811;144,4400948;455,6552758;135,9042658;490,127914;127,6105874;3621,037257;112,5582409;613,3402304;395,0914286;129,7534238;549,3921386;3626,042346;116,7055886;589,8909724;84,90596387;450,8882985;146,2170709;407,2075512;139,3888335;427,8962351;128,3557747;562,2675439;68,31027818;469,5920886
2024-11-01T00:00:00.000Z;4571,392475;107,551531;703,1140983;383,9117981;144,9685891;549,7902519;145,3059144;144,3094956;578,2353695;125,0547826;469,6920924;609,8757679;4328,587924;770,0838655;770,0209032;730,5951049;5126,922594;114,1310513;1508,676324;143,572266;156,891308;529,4629328;2383,137583;149,4384613;563,5616734;121,0083404;571,0279092;454,1347502;350,7587513;124,5327401;2385,962918;116,8280784;763,5394752;71,14915258;600,661681;136,480226;612,0154006;306,5974996;130,8566381;130,7032472;672,3956741;4688,93481;116,111468;1437,610741;100,5520102;582,2851977;143,1211444;137,0105139;570,8769732;4887,2939;734,4075208;469,0842098;442,1525746;329,8596934;2824,540141;318,2513108;2670,858837;2571,242973;149,1837868;485,8896953;153,71804;481,8534708;2634,429553;148,4177807;535,055566;2605,4041;127,8565878;462,9534294;136,8160533;128,6095761;153,6670988;519,6483188;431,8249293;132,5366524;705,0908548;312,2677299;114,6537305;692,3094034;528,3066939;470,0880449;252,7633212;721,3212568;717,3980856;2313,615847;122,2380507;752,6728673;77,66190107;585,6189531;147,5412393;518,0977514;139,5186455;556,8504298;127,1323702;4628,821867;96,14688239;760,6037038;475,0153218;130,6174124;688,5601212;4703,358478;112,6562601;727,8449995;86,79384944;572,934894;149,0769753;452,6069798;142,7717602;475,4223919;129,8953511;701,6226443;67,41596;611,0086318
2024-12-01T00:00:00.000Z;6024,887563;112,9899544;950,4734629;435,5522622;159,6742353;685,1094027;158,9185609;149,6913828;722,0175557;135,0724373;573,152649;794,6090228;5735,671729;1042,649184;1017,202644;930,5769085;6614,34591;126,6480056;1937,240752;156,4737736;168,3277947;632,2347916;3019,068758;158,3981708;672,7022167;131,2110057;684,2564498;559,2517631;425,7257864;144,815212;3097,098074;132,1941078;1008,366944;82,49792286;789,0525814;142,4378971;761,6015892;345,9027273;146,393896;143,2373982;832,2149478;5947,163006;132,1384013;1804,775278;109,7650766;705,3123755;153,5184106;145,8156722;668,3163666;6190,031786;955,0109603;521,9062378;452,9415471;362,5421274;3299,107072;360,0683423;2891,116631;3121,777004;161,4628757;551,3786598;164,3095869;541,2416196;3176,079053;156,9754549;604,9489202;3155,212671;137,6861942;524,92618;150,0252687;140,5512615;165,073229;582,7553669;463,8970398;147,7121219;882,5285398;369,381555;133,6782575;895,1237753;628,486084;607,4723701;308,5499993;950,2811865;928,7281369;2940,152634;145,4564638;969,3055271;93,96540304;761,9920982;155,0734695;604,7760166;142,7708451;655,71564;137,2134332;5998,362523;103,6393365;1004,926488;575,4568449;147,6261063;886,1675538;5991,658592;124,0311352;929,0698719;95,21682475;733,251821;155,987411;518,5167815;146,320944;542,3900489;136,014346;913,0989099;78,54964067;808,6452161
2025-01-01T00:00:00.000Z;6088,149074;109,2790629;948,3554271;443,8722044;156,7292273;679,3318781;156,954073;155,5468453;719,4933894;131,8493194;560,4903785;810,6637765;5811,588322;1044,713292;1010,407086;994,0204456;7071,464829;125,4913725;2021,725444;163,9591717;174,4979458;659,4090083;3203,962858;171,3986315;694,0394315;135,1914117;770,5109375;580,1088646;455,8146561;140,0022249;3218,469253;127,4543938;1030,020408;79,51370855;805,470629;146,2588879;758,682014;371,1003407;141,9296097;141,6162061;856,9557995;6100,243817;130,1318054;1829,686993;109,8400454;734,9245567;152,3468856;147,3461238;665,0451507;6393,056625;974,1481942;546,805652;475,2937835;376,1264235;3471,961386;384,7553097;3093,433213;3291,706445;158,716895;557,8654848;163,3566576;546,3367285;3288,061798;157,6596564;612,5040504;3232,623061;135,4111462;523,6331072;148,5422598;139,2695536;164,9504563;591,6868075;474,4338067;148,736835;902,5455922;381,3381581;134,492438;939,4817158;648,8109517;625,4178973;320,1098024;968,7354622;945,5327812;2990,201123;144,5409987;967,4815998;91,44219964;787,3600259;158,086649;609,5820597;147,8083722;656,2460888;133,639387;6080,545233;102,3845753;1002,94968;609,2768934;145,5815295;912,64808;6139,492752;123,085268;936,6520862;93,91443201;761,9869249;158,6347998;527,3717108;154,7216377;553,6677079;137,8214341;919,8659917;81,47539865;845,2577496
2025-02-01T00:00:00.000Z;5620,08753;102,2013307;872,7829287;407,103328;136,2483298;606,7992718;138,6258344;139,0781921;642,3149927;116,8853128;498,6145909;719,2779785;5244,283251;933,1933448;890,0023209;781,6772105;5576,617488;106,5254424;1590,965161;140,1832214;151,1251594;559,7281585;2730,714302;148,2726697;595,9293291;118,3333017;663,3436392;506,2973722;374,5953017;121,4230027;2758,622223;110,8904043;871,7780265;66,22992379;656,3796101;130,6099875;703,4698263;317,8634391;127,3458019;126,6530603;799,4594116;5761,104503;116,9095785;1696,457962;97,91498363;687,9307494;136,6033215;130,0282348;611,7310684;5967,139791;908,3916136;524,7274665;420,4059204;359,2442018;3314,556922;346,9351697;2820,310126;3146,741809;139,8912818;508,9834547;145,2899647;500,4274587;3115,323691;140,8255735;557,9023756;3084,93202;120,0449571;473,9449498;133,8766048;127,177335;145,0269871;562,8202587;436,1107742;133,0465575;820,6062792;351,3181488;119,7681338;888,2812913;571,2490788;560,4151194;273,7301136;847,8138187;826,3833524;2658,075275;127,1222294;852,2068696;80,65525096;694,4285572;139,0700769;541,6188504;130,4367669;586,9079845;118,98945;5505,796546;93,31997763;901,6144486;550,8621044;129,1337549;829,2687954;5626,161194;110,2559541;853,7559272;84,03501398;699,345575;140,6775265;471,6006151;138,0936019;495,8776496;121,4867104;813,8969917;71,3646517;742,8744572
2025-03-01T00:00:00.000Z;5009,008792;107,5537778;769,4659754;380,8622954;145,245091;589,0104935;145,9824489;145,4892593;618,069986;124,6671241;496,577824;677,8599332;4890,542333;851,6101803;820,2497243;774,6490574;5486,483836;126,7249542;1587,952427;142,9545755;156,0132444;557,2113785;2596,621055;152,0808986;587,6828182;121,2017288;651,2875256;472,1746319;350,6150889;126,4368898;2617,029978;120,163524;835,1065367;75,04551872;644,5768128;138,7227631;654,3464541;278,7428155;137,7505524;130,5798686;710,2135408;5057,970335;119,1644983;1514,314873;99,70608098;613,8946036;144,9253705;140,5881292;586,8554188;5251,42848;790,2677024;495,2355583;409,4187756;319,137737;2959,20949;326,1955024;2769,913785;2810,910964;148,7519264;513,404595;153,6659511;502,1421406;2778,447001;149,3159642;552,3879198;2675,970378;126,6714016;476,6823515;136,8206468;130,1348263;154,5068504;552,1289074;432,5125952;133,7793677;754,839349;319,2994531;116,6252812;767,2501553;522,1587991;511,104726;244,9646897;761,6446594;745,9346808;2431,704715;126,3056645;784,4332667;79,36143908;633,1204106;148,4791482;533,3836256;139,9058879;573,5863181;128,7932063;5023,805149;96,81478735;808,4480562;467,9633822;131,7381698;734,5387904;5043,258786;113,4551681;767,98313;85,84621394;636,0311392;149,0577526;472,6756885;145,6751722;493,0292626;129,8580271;740,3251378;65,89513275;664,7464675
2025-04-01T00:00:00.000Z;3893,708468;111,2891082;616,1849543;287,989712;135,7879596;484,784558;133,3479335;133,1683015;513,5755974;119,0999578;404,5796669;554,0455968;3845,261429;679,2463043;650,4416068;628,1372769;4316,422634;114,3170106;1270,733908;126,2880348;140,2732664;483,5786606;2058,986164;138,5265054;500,6213805;125,414754;500,4882483;364,1902799;267,1263375;114,4760832;2068,31054;110,4482332;662,3845941;75,66711029;511,136106;127,9503766;547,4427403;224,2624438;121,6730515;118,8176698;574,6976235;3895,691897;110,2541439;1215,972379;98,5211757;465,9015925;130,7585717;128,104939;501,4959592;4054,558802;622,3086415;410,3832122;368,2700819;262,4800602;2325,610685;267,5528633;2401,640961;2182,618781;136,8712114;443,2944948;138,559168;441,0090793;2156,647369;136,5079732;474,1077102;2052,310298;121,4467237;400,1499312;124,7987811;124,8596145;143,4621198;461,0961045;371,660795;119,5148415;611,3983953;256,3059119;110,9402404;599,7635082;398,3596207;421,4855471;204,4156248;604,1302509;595,3636289;1933,626012;113,0939905;629,0050984;73,35749419;505,8148118;136,2808109;471,8209062;126,5305024;485,7553871;126,7045388;3871,990807;97,69018762;641,6348184;364,0990596;118,164638;583,0786804;3900,32667;110,6129789;606,3954013;92,60405351;472,9550839;135,0581911;417,5272535;131,5470347;423,7749397;128,6762225;598,6653108;70,22659757;511,0301168
2025-05-01T00:00:00.000Z;3186,656126;125,166433;525,5361559;248,7743573;134,5953057;421,7108069;132,0161316;131,8659181;451,3515547;119,4778064;368,1829152;458,7524062;3040,676577;561,6432511;558,509108;485,3548748;3262,200175;105,1759771;1010,31043;124,4474787;137,4217055;438,4911162;1688,216708;134,1543644;461,3261965;123,6449824;376,8509714;292,9802648;222,1218306;113,6746466;1650,041463;109,8959845;545,1885411;75,45232453;428,5041761;123,2169676;491,9150059;192,7724004;126,963957;121,555492;486,7232841;3241,156197;116,4547088;1073,630675;99,64381737;412,907928;131,0097868;128,1437634;466,6782701;3358,919947;533,2221868;371,0929194;352,731137;237,4258502;2037,912999;233,162154;2156,10934;1782,646865;138,9693221;417,4791208;138,5398661;415,6985924;1840,872134;137,1187436;453,9399505;1678,310278;123,7402421;382,98509;126,7969671;129,0636836;143,0626689;430,2997652;359,0309567;118,2453524;549,9405722;235,0593993;115,7355427;517,4754487;338,6714077;345,2663534;186,0899552;507,7571241;509,8014521;1648,935488;111,4223376;545,2469671;76,67009285;424,6174518;135,0581902;433,9667484;125,2622405;456,2472603;130,1358761;3225,160922;109,1063974;552,1093166;328,3838968;121,8902172;498,9019605;3282,559474;118,6796442;533,8644001;94,68760925;409,665099;135,0864464;391,4086791;131,6695725;404,8916632;129,6328567;518,468116;75,14836043;431,9935798
2025-06-01T00:00:00.000Z;2327,831456;125,8461767;420,1008442;210,3398664;123,087291;344,1048894;123,2160667;118,610569;372,6645782;111,2531756;319,655538;366,2027593;2182,287343;436,8133882;439,8477895;383,0478825;2371,992776;112,9079437;816,2973269;114,24102;125,1735499;360,5928041;1199,611474;117,441745;382,3425131;113,9988591;305,9810099;218,2488242;178,2167136;113,662207;1223,354946;119,4882621;434,8619312;88,3760194;353,1029779;113,0763339;403,8755138;176,7364172;122,7451619;115,6787561;380,3322048;2365,85926;112,1175896;848,1190397;98,11622525;339,8163841;123,4274701;118,1735762;397,9082893;2504,926113;422,3995538;307,9091189;302,6313747;194,1068233;1619,579461;198,654431;1864,646871;1280,688421;130,6582956;363,0136662;126,2665782;354,4134731;1356,836769;124,7151485;386,4975581;1218,079476;115,5028562;336,4254749;120,1935645;123,1279979;129,6953158;364,99726;313,4793139;111,115132;426,7815952;199,6579327;116,1602263;397,3455921;281,900793;320,3795757;154,1850896;398,9234452;400,4999026;1245,625512;109,9979442;439,8560986;77,00524307;332,6169142;122,8155487;362,673242;113,4707588;389,8735099;117,1277008;2365,799394;117,120327;443,2374939;272,613726;114,8454383;393,4154252;2431,400057;117,4536931;430,3094243;94,4069479;334,7466544;123,4995171;337,4679911;118,3101717;347,2972867;118,2891662;415,1838579;80,23064551;342,5521921
